id	본문	is_rule
5978	모든 기업은  100 분의 78 이상으로 유지 할 것	1
5979	모든 기업은  100 분의 96 이하로 유지 할 것	1
5980	은행 기관은  100 중에 43 이하로 유지 할 것	1
5981	은행 기관은  100 분의 87 이하로 유지 할 것	1
5982	모든 기업은  100 중에 18 이상으로 유지 할 것	1
5983	그 밖의 금융사업자는  100 중에 20 이하로 유지 할 것	1
5984	은행 기관은  100 중에 36 이상으로 유지 할 것	1
5985	은행 기관은  100 중에 90 이하로 유지 할 것	1
5986	모든 기업은  100 중에 65 이하로 유지 할 것	1
5987	은행 기관은  100 분의 43 이하로 유지 할 것	1
5988	그 밖의 금융사업자는  100 분의 18 이상으로 유지 할 것	1
5989	그 밖의 금융사업자는  100 중에 13 이하로 유지 할 것	1
5990	모든 기업은  100 중에 34 이하로 유지 할 것	1
5991	그 밖의 금융사업자는  100 분의 8 이하로 유지 할 것	1
5992	그 밖의 금융사업자는  100 중에 21 이하로 유지 할 것	1
5993	모든 기업은  100 중에 8 이하로 유지 할 것	1
5994	은행 기관은  100 중에 65 이하로 유지 할 것	1
5995	모든 기업은  100 중에 15 이하로 유지 할 것	1
5996	은행 기관은  100 중에 50 이하로 유지 할 것	1
5997	은행 기관은  100 중에 72 이상으로 유지 할 것	1
5998	은행 기관은  100 분의 34 이하로 유지 할 것	1
5999	은행 기관은  100 분의 61 이하로 유지 할 것	1
6000	모든 기업은  100 중에 54 이하로 유지 할 것	1
6001	모든 기업은  100 중에 11 이하로 유지 할 것	1
6002	모든 기업은  100 분의 60 이하로 유지 할 것	1
6003	모든 기업은  100 중에 98 이상으로 유지 할 것	1
6004	그 밖의 금융사업자는  100 중에 23 이상으로 유지 할 것	1
6005	그 밖의 금융사업자는  100 중에 77 이상으로 유지 할 것	1
6006	은행 기관은  100 중에 50 이하로 유지 할 것	1
6007	은행 기관은  100 분의 17 이상으로 유지 할 것	1
6008	은행 기관은  100 중에 21 이하로 유지 할 것	1
6009	그 밖의 금융사업자는  100 분의 82 이상으로 유지 할 것	1
6010	은행 기관은  100 분의 91 이상으로 유지 할 것	1
6011	은행 기관은  100 중에 68 이하로 유지 할 것	1
6012	모든 기업은  100 분의 40 이하로 유지 할 것	1
6013	은행 기관은  100 중에 59 이상으로 유지 할 것	1
6014	은행 기관은  100 분의 78 이하로 유지 할 것	1
6015	은행 기관은  100 중에 62 이하로 유지 할 것	1
6016	은행 기관은  100 중에 34 이하로 유지 할 것	1
6017	모든 기업은  100 중에 86 이상으로 유지 할 것	1
6018	은행 기관은  100 중에 83 이상으로 유지 할 것	1
6019	모든 기업은  100 분의 76 이상으로 유지 할 것	1
6020	은행 기관은  100 중에 99 이상으로 유지 할 것	1
6021	은행 기관은  100 중에 59 이하로 유지 할 것	1
6022	그 밖의 금융사업자는  100 중에 19 이상으로 유지 할 것	1
6023	모든 기업은  100 중에 79 이하로 유지 할 것	1
6024	모든 기업은  100 중에 46 이하로 유지 할 것	1
6025	그 밖의 금융사업자는  100 분의 83 이하로 유지 할 것	1
6026	모든 기업은  100 분의 7 이상으로 유지 할 것	1
6027	그 밖의 금융사업자는  100 중에 46 이하로 유지 할 것	1
6028	모든 기업은  100 분의 65 이상으로 유지 할 것	1
6029	은행 기관은  100 분의 51 이상으로 유지 할 것	1
6030	그 밖의 금융사업자는  100 분의 23 이상으로 유지 할 것	1
6031	은행 기관은  100 중에 50 이상으로 유지 할 것	1
6032	모든 기업은  100 분의 47 이상으로 유지 할 것	1
6033	모든 기업은  100 중에 21 이상으로 유지 할 것	1
6034	그 밖의 금융사업자는  100 중에 12 이상으로 유지 할 것	1
6035	은행 기관은  100 중에 87 이상으로 유지 할 것	1
6036	은행 기관은  100 분의 32 이상으로 유지 할 것	1
6037	그 밖의 금융사업자는  100 분의 94 이하로 유지 할 것	1
6038	모든 기업은  100 분의 39 이하로 유지 할 것	1
6039	은행 기관은  100 분의 51 이상으로 유지 할 것	1
6040	그 밖의 금융사업자는  100 중에 12 이하로 유지 할 것	1
6041	은행 기관은  100 분의 33 이하로 유지 할 것	1
6042	모든 기업은  100 분의 39 이상으로 유지 할 것	1
6043	모든 기업은  100 중에 78 이상으로 유지 할 것	1
6044	은행 기관은  100 분의 59 이하로 유지 할 것	1
6045	모든 기업은  100 중에 2 이상으로 유지 할 것	1
6046	모든 기업은  100 분의 61 이하로 유지 할 것	1
6047	은행 기관은  100 분의 92 이하로 유지 할 것	1
6048	그 밖의 금융사업자는  100 분의 43 이상으로 유지 할 것	1
6049	은행 기관은  100 분의 60 이상으로 유지 할 것	1
6050	그 밖의 금융사업자는  100 중에 44 이상으로 유지 할 것	1
6051	모든 기업은  100 중에 94 이하로 유지 할 것	1
6052	그 밖의 금융사업자는  100 분의 64 이상으로 유지 할 것	1
6053	은행 기관은  100 중에 90 이하로 유지 할 것	1
6054	모든 기업은  100 중에 8 이상으로 유지 할 것	1
6055	은행 기관은  100 분의 13 이하로 유지 할 것	1
6056	은행 기관은  100 분의 62 이하로 유지 할 것	1
6057	은행 기관은  100 분의 38 이상으로 유지 할 것	1
6058	모든 기업은  100 중에 18 이하로 유지 할 것	1
6059	그 밖의 금융사업자는  100 중에 80 이상으로 유지 할 것	1
6060	그 밖의 금융사업자는  100 분의 51 이상으로 유지 할 것	1
6061	그 밖의 금융사업자는  100 분의 63 이상으로 유지 할 것	1
6062	그 밖의 금융사업자는  100 중에 48 이하로 유지 할 것	1
6063	은행 기관은  100 중에 69 이상으로 유지 할 것	1
6064	그 밖의 금융사업자는  100 분의 46 이하로 유지 할 것	1
6065	그 밖의 금융사업자는  100 중에 95 이상으로 유지 할 것	1
6066	그 밖의 금융사업자는  100 중에 54 이상으로 유지 할 것	1
6067	은행 기관은  100 분의 88 이상으로 유지 할 것	1
6068	모든 기업은  100 중에 27 이하로 유지 할 것	1
6069	은행 기관은  100 중에 12 이하로 유지 할 것	1
6070	그 밖의 금융사업자는  100 중에 86 이상으로 유지 할 것	1
6071	은행 기관은  100 중에 48 이상으로 유지 할 것	1
6072	그 밖의 금융사업자는  100 중에 86 이하로 유지 할 것	1
6073	은행 기관은  100 중에 39 이하로 유지 할 것	1
6074	은행 기관은  100 중에 30 이하로 유지 할 것	1
6075	은행 기관은  100 중에 20 이하로 유지 할 것	1
6076	은행 기관은  100 중에 13 이상으로 유지 할 것	1
6077	모든 기업은  100 중에 72 이상으로 유지 할 것	1
6078	은행 기관은  100 분의 1 이상으로 유지 할 것	1
6079	은행 기관은  100 중에 76 이상으로 유지 할 것	1
6080	모든 기업은  100 분의 15 이하로 유지 할 것	1
6081	그 밖의 금융사업자는  100 분의 99 이상으로 유지 할 것	1
6082	은행 기관은  100 분의 63 이하로 유지 할 것	1
6083	은행 기관은  100 중에 28 이하로 유지 할 것	1
6084	그 밖의 금융사업자는  100 분의 12 이상으로 유지 할 것	1
6085	은행 기관은  100 분의 11 이하로 유지 할 것	1
6086	그 밖의 금융사업자는  100 분의 28 이하로 유지 할 것	1
6087	은행 기관은  100 중에 19 이상으로 유지 할 것	1
6088	은행 기관은  100 분의 85 이상으로 유지 할 것	1
6089	모든 기업은  100 중에 7 이하로 유지 할 것	1
6090	모든 기업은  100 중에 80 이상으로 유지 할 것	1
6091	은행 기관은  100 중에 77 이하로 유지 할 것	1
6092	은행 기관은  100 중에 88 이상으로 유지 할 것	1
6093	은행 기관은  100 분의 35 이하로 유지 할 것	1
6094	그 밖의 금융사업자는  100 중에 91 이하로 유지 할 것	1
6095	모든 기업은  100 중에 72 이상으로 유지 할 것	1
6096	그 밖의 금융사업자는  100 중에 77 이상으로 유지 할 것	1
6097	은행 기관은  100 중에 91 이하로 유지 할 것	1
6098	은행 기관은  100 분의 38 이상으로 유지 할 것	1
6099	모든 기업은  100 중에 68 이하로 유지 할 것	1
6100	은행 기관은  100 중에 57 이하로 유지 할 것	1
6101	그 밖의 금융사업자는  100 중에 94 이하로 유지 할 것	1
6102	모든 기업은  100 분의 48 이하로 유지 할 것	1
6103	모든 기업은  100 중에 56 이하로 유지 할 것	1
6104	모든 기업은  100 분의 27 이상으로 유지 할 것	1
6105	은행 기관은  100 분의 38 이하로 유지 할 것	1
6106	모든 기업은  100 중에 60 이상으로 유지 할 것	1
6107	그 밖의 금융사업자는  100 중에 52 이하로 유지 할 것	1
6108	은행 기관은  100 분의 76 이상으로 유지 할 것	1
6109	그 밖의 금융사업자는  100 분의 24 이상으로 유지 할 것	1
6110	은행 기관은  100 중에 16 이상으로 유지 할 것	1
6111	그 밖의 금융사업자는  100 분의 15 이하로 유지 할 것	1
6112	그 밖의 금융사업자는  100 분의 47 이하로 유지 할 것	1
6113	모든 기업은  100 분의 77 이하로 유지 할 것	1
6114	그 밖의 금융사업자는  100 분의 55 이상으로 유지 할 것	1
6115	그 밖의 금융사업자는  100 중에 71 이하로 유지 할 것	1
6116	은행 기관은  100 중에 39 이상으로 유지 할 것	1
6117	그 밖의 금융사업자는  100 분의 39 이하로 유지 할 것	1
6118	모든 기업은  100 분의 37 이상으로 유지 할 것	1
6119	은행 기관은  100 분의 30 이하로 유지 할 것	1
6120	은행 기관은  100 분의 98 이하로 유지 할 것	1
6121	은행 기관은  100 분의 40 이상으로 유지 할 것	1
6122	그 밖의 금융사업자는  100 중에 11 이상으로 유지 할 것	1
6123	모든 기업은  100 분의 50 이하로 유지 할 것	1
6124	그 밖의 금융사업자는  100 분의 25 이상으로 유지 할 것	1
6125	은행 기관은  100 중에 58 이상으로 유지 할 것	1
6126	모든 기업은  100 중에 10 이상으로 유지 할 것	1
6127	그 밖의 금융사업자는  100 중에 3 이상으로 유지 할 것	1
6128	그 밖의 금융사업자는  100 중에 95 이상으로 유지 할 것	1
6129	모든 기업은  100 분의 36 이하로 유지 할 것	1
6130	은행 기관은  100 중에 80 이상으로 유지 할 것	1
6131	은행 기관은  100 분의 14 이하로 유지 할 것	1
6132	모든 기업은  100 분의 79 이하로 유지 할 것	1
6133	은행 기관은  100 분의 97 이하로 유지 할 것	1
6134	그 밖의 금융사업자는  100 중에 1 이하로 유지 할 것	1
6135	그 밖의 금융사업자는  100 분의 8 이하로 유지 할 것	1
6136	은행 기관은  100 중에 72 이상으로 유지 할 것	1
6137	그 밖의 금융사업자는  100 중에 85 이하로 유지 할 것	1
6138	은행 기관은  100 중에 65 이상으로 유지 할 것	1
6139	은행 기관은  100 중에 89 이상으로 유지 할 것	1
6140	은행 기관은  100 분의 84 이하로 유지 할 것	1
6141	그 밖의 금융사업자는  100 중에 4 이상으로 유지 할 것	1
6142	그 밖의 금융사업자는  100 중에 17 이하로 유지 할 것	1
6143	모든 기업은  100 분의 57 이하로 유지 할 것	1
6144	은행 기관은  100 중에 56 이하로 유지 할 것	1
6145	모든 기업은  100 분의 34 이하로 유지 할 것	1
6146	은행 기관은  100 중에 70 이상으로 유지 할 것	1
6147	그 밖의 금융사업자는  100 분의 87 이상으로 유지 할 것	1
6148	그 밖의 금융사업자는  100 분의 89 이상으로 유지 할 것	1
6149	그 밖의 금융사업자는  100 분의 79 이상으로 유지 할 것	1
6150	그 밖의 금융사업자는  100 중에 16 이하로 유지 할 것	1
6151	은행 기관은  100 중에 51 이하로 유지 할 것	1
6152	그 밖의 금융사업자는  100 분의 73 이하로 유지 할 것	1
6153	그 밖의 금융사업자는  100 중에 90 이하로 유지 할 것	1
6154	은행 기관은  100 중에 10 이하로 유지 할 것	1
6155	은행 기관은  100 분의 16 이상으로 유지 할 것	1
6156	은행 기관은  100 중에 88 이상으로 유지 할 것	1
6157	그 밖의 금융사업자는  100 중에 41 이상으로 유지 할 것	1
6158	모든 기업은  100 중에 9 이상으로 유지 할 것	1
6159	은행 기관은  100 중에 57 이하로 유지 할 것	1
6160	그 밖의 금융사업자는  100 중에 26 이하로 유지 할 것	1
6161	은행 기관은  100 분의 51 이하로 유지 할 것	1
6162	그 밖의 금융사업자는  100 분의 8 이하로 유지 할 것	1
6163	모든 기업은  100 분의 58 이상으로 유지 할 것	1
6164	은행 기관은  100 분의 75 이상으로 유지 할 것	1
6165	그 밖의 금융사업자는  100 중에 91 이상으로 유지 할 것	1
6166	그 밖의 금융사업자는  100 분의 2 이상으로 유지 할 것	1
6167	그 밖의 금융사업자는  100 중에 30 이하로 유지 할 것	1
6168	그 밖의 금융사업자는  100 중에 98 이상으로 유지 할 것	1
6169	은행 기관은  100 분의 98 이상으로 유지 할 것	1
6170	모든 기업은  100 분의 52 이하로 유지 할 것	1
6171	모든 기업은  100 중에 58 이상으로 유지 할 것	1
6172	그 밖의 금융사업자는  100 분의 7 이하로 유지 할 것	1
6173	은행 기관은  100 중에 68 이하로 유지 할 것	1
6174	모든 기업은  100 분의 3 이하로 유지 할 것	1
6175	그 밖의 금융사업자는  100 분의 15 이상으로 유지 할 것	1
6176	그 밖의 금융사업자는  100 중에 10 이상으로 유지 할 것	1
6177	은행 기관은  100 중에 20 이상으로 유지 할 것	1
6178	그 밖의 금융사업자는  100 중에 96 이상으로 유지 할 것	1
6179	은행 기관은  100 중에 35 이상으로 유지 할 것	1
6180	은행 기관은  100 중에 51 이상으로 유지 할 것	1
6181	그 밖의 금융사업자는  100 중에 19 이하로 유지 할 것	1
6182	모든 기업은  100 분의 4 이하로 유지 할 것	1
6183	은행 기관은  100 분의 29 이상으로 유지 할 것	1
6184	그 밖의 금융사업자는  100 분의 0 이하로 유지 할 것	1
